Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_NAEYC Valid Until,canonical_Program Name,canonical_Agency,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Email Address,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Name,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id 
17,0.97996083131203282,1167,Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave,,7466024,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,kimberly johnson,head start,,kimberly johnson,half day/full day,,,no,near west side,,,,,7466024,1312 s racine,gertrude ricks,yes,marcy newberry association - fosco abla center,,www.marcy-newberry.org,marcy newberry association,early head start,,,yes,,,"4195it(child care it center), 7086ps (hs collaboration with",28
7,0.55036301189853298,1168,Erie Neighborhood House - Erie House,1347 W Erie St,,6663460,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,09/30/14,state pre-kindergarten,,migdalia young,half day/full day,405263,arroyoe@chicagocommons.org,yes,lower west side,,,,,6663883,1814 s paulina street,cp,yes,chicago commons association - guadalupano family center,,www.chicagocommons.org,chicago commons  association,child care,,near west side,no,,,"2613it(child care it center), 3403ps(hs collaboration with c",14
253,0.999999,1169,Karen Cruz Children's Center - Karen Cruz Children's Center,1507 W Sunnyside Ave,,7281777,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60640,,school age,,,part day/full day,,,,,,,,,7281777,1507 w sunnyside ave,,,karen cruz children's center - karen cruz children's center,,,,child care,,,,,,,1169
35,0.99984839558601379,1170,Better Boys Foundation - Better Boys Fndn Family Service,1512 S Pulaski St,,2779582,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,petra gutierrez,school age,,petra gutierrez,part day/full day,486949,pgutierr@catholiccharities.net,no,north lawndale,,,,,2775888,2414 s albany,laura rios,no,catholic charities of the archdiocese of chicago - our lady of tepeyac,,www.betterboys.org,bbf family services,child care,,,no,,,2616sa(school age (sa)),1440
235,0.98106853365898128,1171,Marcy Newberry Association - Marcy Center,1539 S Springfield Ave,,7612300,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60626,reyna nava,state pre-kindergarten,,marlene bansa,half day/full day,,,no,rogers park,,,,,7612300,1539 s springfield ave,dan valliere,yes,marcy newberry association - marcy center,,www.chicagocommons.org,chicago commons association,,,,no,,,,37
235,0.98106853365898128,1172,Marcy Newberry Association - Marcy Center,1539 S Springfield Ave,,7612300,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60626,reyna nava,state pre-kindergarten,,marlene bansa,half day/full day,,,no,rogers park,,,,,7612300,1539 s springfield ave,dan valliere,yes,marcy newberry association - marcy center,,www.chicagocommons.org,chicago commons association,,,,no,,,,37
97,0.79613318810096156,1173,Chicago Commons Association - Paulo Freire,1653 W 43rd St,,8262669,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,07/31/14,child care,,jenny seacat,half day/full day,399578,reneeboyd@hullhouse.org,yes,new city,,,,,8266260,1653 w 43rd st,dan valliere,yes,chicago commons association - paulo freire,,www.chicagocommons.org,chicago commons  association,child care,,new city,no,,,"2626it(child care it center), 3402ps(hs collaboration with c",42
22,0.97588126063346858,1174,Erie Neighborhood House - Erie Community Center,1701 W Superior St,,5635800,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60622,celena roldan,child care,,celena roldan,half day/full day,293383,lfalk@eriehouse.org,no,west town,,,,,5635800,1701 w superior,cp,yes,erie neighborhood house - erie community center,,www.eriehouse.org,erie neighborhood house,,,west town,no,,,"2640it(child care it center), 3256ps(hs collaboration with c",43
7,0.92882396328833794,1175,Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St,,6663883,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,09/30/14,state pre-kindergarten,,migdalia young,half day/full day,405263,arroyoe@chicagocommons.org,yes,lower west side,,,,,6663883,1814 s paulina street,cp,yes,chicago commons association - guadalupano family center,,www.chicagocommons.org,chicago commons  association,child care,,near west side,no,,,"2613it(child care it center), 3403ps(hs collaboration with c",14
7,0.92882396328833794,1176,Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St,,6663883,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,09/30/14,state pre-kindergarten,,migdalia young,half day/full day,405263,arroyoe@chicagocommons.org,yes,lower west side,,,,,6663883,1814 s paulina street,cp,yes,chicago commons association - guadalupano family center,,www.chicagocommons.org,chicago commons  association,child care,,near west side,no,,,"2613it(child care it center), 3403ps(hs collaboration with c",14
26,0.99540224529448007,1177,YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave,,2352525,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60647,11/01/16,child care,,etisha wofford,half day/full day,726298,mfranco@ymcachicago.org,no,austin,,,,,2352525,1834 n lawndale avenue,cp,no,ymca mccormick tribune,,www.chicagocommons.org,hull house association,child care,,logan square,no,,,"5734ip(ehs collaboration enhanced home ip), 5735it(child car",78
254,0.6649202903111775,1178,Gads Hill Center - Gads Hill Center/Cullerton,1919 W Cullerton St,,2260963,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,mr. montes de oca,school age,,mr. montes de oca,part day/full day,,,yes,lower west side,,,,,2260963,1919 w cullerton,barbara castellan,no,gads hill center,,www.gadshillcenter.org,gads hill center,child care,,,yes,,,2651sa(school age (sa)),1178
337,0.97362586626639736,1179,North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave,,3424499,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60622,steve koll,community partnerships,,steve koll,half day/full day,274678,steven@nadnkids.org,yes,west town,,,,,3424499,2001 w pierce,cp,yes,north avenue,,www.nadnkids.org,north avenue day nursery,child care,,west town,no,,,"3270ps(hs collaboration with childcare & prek), 2742ps(child",60
34,0.80050776402155555,1180,Chinese American Service League - Chinese American Service League,2141 S Tan Ct,,7910418,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,08/31/14,child care,,weilian xin,half day/full day,209110,brenda_arksey@caslservice.org,yes,armour square,,,,,7910418,2141 s tan ct,cp,yes,chinese american service league chinese american service league child dev ctr,,www.caslservice.org,chinese american service league,child care,,douglas,no,,,"3248ps (hs collaboration with childcare & prek), 2771ps (chi",63
34,0.80050776402155555,1181,Chinese American Service League - Chinese American Service League,2141 S Tan Ct,,7910418,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,08/31/14,child care,,weilian xin,half day/full day,209110,brenda_arksey@caslservice.org,yes,armour square,,,,,7910418,2141 s tan ct,cp,yes,chinese american service league chinese american service league child dev ctr,,www.caslservice.org,chinese american service league,child care,,douglas,no,,,"3248ps (hs collaboration with childcare & prek), 2771ps (chi",63
33,0.98404078682263696,1182,El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave,,5231629,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,paula montilla,early head start,,,extended day,,,no,mckinley park,,,,,5231629,2325 s california avenue,dan valliere,yes,el hogar del nino/cuidar - el hogar del nino/cuidar- california,,www.chicagocommons.org,chicago commons association,child care,,south lawndale,no,,,,66
33,0.98404078682263696,1183,El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave,,5231629,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,paula montilla,early head start,,,extended day,,,no,mckinley park,,,,,5231629,2325 s california avenue,dan valliere,yes,el hogar del nino/cuidar - el hogar del nino/cuidar- california,,www.chicagocommons.org,chicago commons association,child care,,south lawndale,no,,,,66
35,0.98730040873800007,1184,Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave,,2775888,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,petra gutierrez,school age,,petra gutierrez,part day/full day,486949,pgutierr@catholiccharities.net,no,north lawndale,,,,,2775888,2414 s albany,laura rios,no,catholic charities of the archdiocese of chicago - our lady of tepeyac,,www.betterboys.org,bbf family services,child care,,,no,,,2616sa(school age (sa)),1440
35,0.98730040873800007,1185,Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave,,2775888,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,petra gutierrez,school age,,petra gutierrez,part day/full day,486949,pgutierr@catholiccharities.net,no,north lawndale,,,,,2775888,2414 s albany,laura rios,no,catholic charities of the archdiocese of chicago - our lady of tepeyac,,www.betterboys.org,bbf family services,child care,,,no,,,2616sa(school age (sa)),1440
9,0.99136259555816653,1186,Christopher House - Christopher House - Greenview,2507 N Greenview Ave,,4721083,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60614,aimee washington,child care,,aimee washington,half day/full day,129456,awashington@christopherhouse.org,no,lincoln park,,,,,4721083,2507 n greenview,lori baas,yes,christopher house,,www.christopherhouse.org,christopher house,child care,,lincoln park,no,,,"2681it(child care it center), 3406ps(hs collaboration with c",16
309,0.99600669741630554,1187,Erie Neighborhood House - Charter School - Cortez,2510 W Cortez St,,4867161,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60622,,school age,,amy kinney,part day/full day,,,yes,west town,,,,,4867161,2510 w cortez st,,no,erie neighborhood house,,,erie neighborhood house,child care,,,no,,,4148sa(school age (sa)),1187
26,0.99737704651696346,1188,Christopher House - Christopher House - Logan Square,2610 N Francisco Ave,,2354073,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60647,11/01/16,child care,,etisha wofford,half day/full day,726298,mfranco@ymcachicago.org,no,austin,,,,,2352525,1834 n lawndale avenue,cp,no,ymca mccormick tribune,,www.chicagocommons.org,hull house association,child care,,logan square,no,,,"5734ip(ehs collaboration enhanced home ip), 5735it(child car",78
464,,1189,Hull House Association - Hull House School Age,2625 N Orchard St,,5299730,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.76909545929201184,1190,Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave,,5211196,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,09/01/15,state pre-kindergarten,,jolene martin,half day/full day,486936,walkerr@crcl.net,no,north lawndale,,,,,5211196,2653 w ogden,cp,yes,gads hill center,,www.catholiccharities.net,carole robertson center for learning,child care,,north lawndale,no,,,"5931ps(hs collaboration with childcare homes), 5931ip(ehs co",32
45,0.76909545929201184,1191,Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave,,5211196,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,09/01/15,state pre-kindergarten,,jolene martin,half day/full day,486936,walkerr@crcl.net,no,north lawndale,,,,,5211196,2653 w ogden,cp,yes,gads hill center,,www.catholiccharities.net,carole robertson center for learning,child care,,north lawndale,no,,,"5931ps(hs collaboration with childcare homes), 5931ip(ehs co",32
39,0.97930044929186499,1192,YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave,,8473115,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,sonya sifuentes,state pre-kindergarten,,sonya sifuentes,half day/full day,,,yes,lower west side,,,,,8473115,2700 s western ave,dorothy cole-gary,yes,ymca of metropolitan chicago - rauner,,www.ymcachicago.org,ymca of metropolitan chicago,,,chatham,yes,,,"4167it(child care it center), 4170ps(hs collaboration with c",82
39,0.97930044929186499,1193,YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave,,8473115,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,sonya sifuentes,state pre-kindergarten,,sonya sifuentes,half day/full day,,,yes,lower west side,,,,,8473115,2700 s western ave,dorothy cole-gary,yes,ymca of metropolitan chicago - rauner,,www.ymcachicago.org,ymca of metropolitan chicago,,,chatham,yes,,,"4167it(child care it center), 4170ps(hs collaboration with c",82
233,0.83333331346511841,1194,Boys and Girls Clubs of Chicago - Little Village,2801 S Ridgeway Ave,,7626100,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,barbara tucker,community partnerships,,barbara tucker,"8-11 hours, varies by facility",,,yes,north lawndale,,,,,7622300,1539 s springfield,gertrude ricks,yes,marcy newberry marcy center,,www.marcy-newberry.org,marcy newberry association,child care,,north lawndale,no,,,"2751it(child care it center), 7135ps(hs collaboration with c",252
50,0.9944361038506031,1195,YMCA of Metropolitan Chicago - South Chicago YMCA,3039 E 91st St,,7219100,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60617,sherry ceroomes,child care,,sherry ceroomes,half day/full day,,,yes,south chicago,,,,,7219100,3039 e 91st st,cp,yes,ymca south chicago,,www.chicagocommons.org,el valor,child care,,south chicago,no,,,"2170it(child care it center), 2170ps(child care ps center),",96
27,0.99398853381474817,1196,Christopher House - Christoper House - Logan Square,3255 W Altgeld St,,2354073,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60647,carmen velez,child care,,etisha wofford,half day/full day,289774,cvelez@christopherhouse.org,no,north lawndale,,,,,2354073,3255 w altgeld st,lori baas,no,christopher house logan square,,www.christopherhouse.org,hull house association,,,,yes,,,"5743ip(ehs collaboration enhanced home ip), 5942it(child car",1781
57,0.9744778616087777,1197,Albany Park Community Center - Albany Park Day Care - Ainslie,3401 W Ainslie St,,5395907,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60625,john dejulio,child care,,john dejulio,part day/full day,415663,wthompson@apcc-chgo.org,no,albany park,,,,,5395907,3401 w ainslie,harold rice,no,albany park community center,,www.apcc-chgo.org,albany park community center,child care,,,no,,,"2502ps(child care ps center & state pre-k), 2502sa(school ag",107
60,0.98501809204325952,1198,YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St,,6380773,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60624,leslie hampton,head start,,leslie hampton,half day/full day,508141,tjthompson@ymcachicago.org,yes,north lawndale,,,,,6380773,3449 w arthington,cp,yes,ymca of metropolitan chicago - north lawndale ymca,,www.ymcachicago.org,ymca of metropolitan chicago,child care,,north lawndale,yes,,,"8023it(child care it center), 8022ps(hs collaboration with c",1199
60,0.98501809204325952,1199,YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St,,6380773,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60624,leslie hampton,head start,,leslie hampton,half day/full day,508141,tjthompson@ymcachicago.org,yes,north lawndale,,,,,6380773,3449 w arthington,cp,yes,ymca of metropolitan chicago - north lawndale ymca,,www.ymcachicago.org,ymca of metropolitan chicago,child care,,north lawndale,yes,,,"8023it(child care it center), 8022ps(hs collaboration with c",1199
64,0.99980439652096142,1200,YMCA of Metropolitan Chicago - Wabash YMCA,3763 S Wabash Ave,,2850020,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60653,robbin cole,child care,,mary billingsey,half day/full day,,,yes,oakland,,,,,2850020,4526 s wabash ave,cp,yes,ymca wabash,,www.gamechicago.org,chicago youth centers,child care,,grand boulevard,no,,,2133sa(school age (sa)),1200
61,0.77479802221059801,1201,Abraham Lincoln Centre - Abraham Lincoln Center,3858 S Cottage Grove Ave,,3736600,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,dontrease thomas,child care,healthy parents and babies program  (directly operated programs),ms. donna skinner-echols,half day/full day,399224,firmancs@compuserve.com,no,grand boulevard,,,grand boulevard community; serves children ages 0-5,,3733400,4910 s. dr martin luther king jrdrive,cp,yes,firman community services,,www.firmancs.org,firman community services,child care,57,"grand boulevard, kenwood, washington park  brighton park   mckinley park  west humboldt park",no,,--,2760sa(school age (sa)),115
64,0.99537470394914795,1202,Grant Creative Learning Center - Grant Day Care Center,4025 S Drexel St,,2858440,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60653,robbin cole,child care,,mary billingsey,half day/full day,,,yes,oakland,,,,,2850020,4526 s wabash ave,cp,yes,ymca wabash,,www.gamechicago.org,chicago youth centers,child care,,grand boulevard,no,,,2133sa(school age (sa)),1200
65,0.86910529931386316,1203,Korean American Community Services - Korean American Community Services,4300 N California Ave,,5838281,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60618,hye k. choi,child care,,hye k. choi,half day/full day,585396,hchoi@kacschicago.org,yes,irving park,,,,,5838281,4300 n california,in chul choi,yes,korean american community services - korean american community services,,www.kacschicago.org,korean american community services,child care,,north park,no,,,"7131ps(hs collaboration with childcare & prek), 2808sa(schoo",123
465,,1204,Centers For New Horizons - Effie Ellis,4301 S Cottage Grove Ave,,,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.48562511113973761,1205,Hull House Association - LeClaire Hearst / Hull House Association,4340 S Lamon Ave,,7671516,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60638,joy avila,child care,,joy avila,half day/full day,,,no,garfield ridge,,,,,7678522,4410 s laporte avenue,vincent allocco,yes,hull house association - leclaire-ryder day care / hull house,,www.elvalor.org,el valor,child care,,garfield ridge,no,,,7072ps(hs collaboration with childcare),127
